year,round,pick,club,player_name,recruited_from
2013,2,26,Essendon,Zach Merrett,Sandringham Dragons
2013,2,27,Gold Coast,Sean Lemmens,Port Adelaide
2013,2,28,Brisbane Lions,Lewis Taylor,Geelong Falcons
2013,2,29,Greater Western Sydney,Rory Lobb,Swan Districts
2013,2,30,North Melbourne,Trent Dumont,Norwood
2013,2,31,West Coast,Malcolm Karpany,Woodville-West Torrens
2013,2,32,Sydney,George Hewett,North Adelaide
2013,2,33,Brisbane Lions,Tom Cutler,Oakleigh Chargers
2013,2,34,Brisbane Lions,Nick Robertson,West Perth
2013,2,35,Sydney,Toby Nankervis,North Launceston
2013,2,36,Geelong,Jarrad Jansen,East Fremantle
2013,2,37,Fremantle,Alex Pearce,Devonport
2013,2,38,Hawthorn,Dayle Garlett,Swan Districts
2013,3,39,Carlton,Cameron Giles,Woodville-West Torrens
2013,3,40,Melbourne,Jay Kennedy Harris,Oakleigh Chargers
2013,3,41,Geelong,Jake Kolodjashnij,Launceston
2013,3,42,Western Bulldogs,Matt Fuller,Norwood
2013,3,43,West Coast,Tom Barrass,Claremont
2013,3,44,Sydney,Aliir Aliir,East Fremantle
2013,3,45,Port Adelaide,Mitchell Harvey,North Adelaide
2013,3,46,Adelaide,Riley Knight,Woodville-West Torrens
2013,3,47,North Melbourne,Ben Brown,Werribee
2013,3,48,Greater Western Sydney,Passed,—
2013,3,49,West Coast,Dylan Main,South Fremantle
2013,3,50,Richmond,Nathan Gordon,North Adelaide
2013,3,51,Carlton,Nick Holman,Murray Bushrangers
2013,3,52,Port Adelaide,Darcy Byrne-Jones,Oakleigh Chargers
2013,3,53,Sydney,Passed,—
2013,3,54,Geelong,Josh Walker,Rookie elevation
2013,3,55,Essendon,Orazio Fantasia,Norwood
2013,3,56,Hawthorn,James Sicily,Western Jets
2013,4,57,Melbourne,Jayden Hunt,Brighton Grammar
2013,4,58,Fremantle,Brady Grey,Burnie
2013,4,59,Hawthorn,John Ceglar,Rookie elevation
2013,4,60,Western Bulldogs,Mitch Honeychurch,Eastern Ranges
2013,4,61,West Coast,Jamie Bennell,Rookie elevation
2013,4,62,Brisbane Lions,Jonathan Freeman,Aspley
2013,4,63,Geelong,George Burbury,Rookie elevation
2013,4,64,Essendon,Lauchlan Dalgleish,Rookie elevation
2013,4,65,Collingwood,Tom Langdon,Sandringham Dragons
2013,4,66,Richmond,Sam Lloyd,Frankston
2013,4,67,Carlton,Passed,—
2013,4,68,Port Adelaide,Karl Amon,Sandringham Dragons
2013,4,69,Sydney,Passed,—
2013,4,70,Fremantle,Matt Taberner,Rookie elevation
2013,4,71,Hawthorn,Will Langford,Rookie elevation
2013,5,72,Greater Western Sydney,Passed,—
2013,5,73,Greater Western Sydney,Passed,—
2013,5,74,West Coast,Jeremy McGovern,Rookie elevation
2013,5,75,Brisbane Lions,Justin Clarke,Rookie elevation
2013,5,76,Adelaide,Kyle Hartigan,Rookie elevation
2013,5,77,Collingwood,Jonathon Marsh,East Fremantle
2013,5,78,Richmond,Passed,—
2013,5,79,Carlton,Passed,—
2013,5,80,Sydney,Brandon Jack,Rookie elevation
2013,6,81,Greater Western Sydney,Passed,—
2013,6,82,Melbourne,Mitch Clisby,Rookie elevation
2013,6,83,St Kilda,Tom Curren,Rookie elevation
2013,6,84,Western Bulldogs,Brett Goodes,Rookie elevation
2013,6,85,West Coast,Simon Tunbridge,Rookie elevation
2013,6,86,Adelaide,Rory Laird,Rookie elevation
2013,6,87,Collingwood,Sam Dwyer,Rookie elevation
2013,6,88,Richmond,Passed,—
2013,6,89,Carlton,Ed Curnow,Rookie elevation
2013,6,90,Sydney,Dane Rampe,Rookie elevation
2013,7,91,Greater Western Sydney,Passed,—
2013,7,92,Collingwood,Adam Oxley,Rookie elevation
2013,7,93,Richmond,Ricky Petterd,Rookie elevation
2013,7,94,Carlton,Tom Bell,Rookie elevation
2013,8,95,Greater Western Sydney,Zac Williams,Rookie elevation
2013,8,96,Collingwood,Passed,—
2013,9,97,Greater Western Sydney,Jake Barrett,Temora
2014,1,1,St Kilda,Paddy McCartin,Geelong Falcons
2014,1,2,Melbourne,Christian Petracca *,Eastern Ranges
2014,1,3,Melbourne,Angus Brayshaw,Sandringham Dragons
2014,1,4,Greater Western Sydney,Jarrod Pickett,South Fremantle
2014,1,5,Collingwood,Jordan De Goey,Oakleigh Chargers
2014,1,6,Greater Western Sydney,Caleb Marchbank,Murray Bushrangers
2014,1,7,Greater Western Sydney,Paul Ahern,Calder Cannons
2014,1,8,Gold Coast,Peter Wright,Calder Cannons
2014,1,9,Collingwood,Darcy Moore,Oakleigh Chargers
2014,1,10,Geelong,Nakia Cockatoo,NT Thunder
2014,1,11,West Coast,Liam Duggan,Western Jets
2014,1,12,Richmond,Corey Ellis,Western Jets
2014,1,13,Fremantle,Lachie Weller,Southport / Broadbeach
2014,1,14,Adelaide,Jake Lever,Calder Cannons
2014,1,15,Gold Coast,Jarrod Garlett,South Fremantle
2014,1,16,North Melbourne,Sam Durdin,West Adelaide
2014,1,17,Essendon,Kyle Langford,Northern Knights
2014,1,18,Sydney,Isaac Heeney,Cardiff
2014,1,19,Carlton,Blaine Boekhorst,Swan Districts
2014,1,20,Essendon,Jayden Laverde,Western Jets
2014,1,21,St Kilda,Hugh Goddard,Geelong Falcons
2014,2,22,St Kilda,Daniel McKenzie,Oakleigh Chargers
2014,2,23,Greater Western Sydney,Pat McKenna,Gisborne
2014,2,24,Greater Western Sydney,Jack Steele,Belconnen
2014,2,25,North Melbourne,Daniel Nielson,Eastern Ranges
2014,2,26,Western Bulldogs,Toby McLean,Oakleigh Chargers
2014,2,27,Western Bulldogs,Lukas Webb,Gippsland Power
2014,2,28,Carlton,Dillon Viojo-Rainbow,Western Jets
2014,2,29,Gold Coast,Touk Miller,Calder Cannons
2014,2,30,Collingwood,Brayden Maynard,Sandringham Dragons
2014,2,31,Hawthorn,Daniel Howe,Murray Bushrangers
2014,2,32,West Coast,Tom Lamb,Dandenong Stingrays
2014,2,33,Richmond,Connor Menadue,Western Jets
2014,2,34,Fremantle,Connor Blakely,Swan Districts
2014,2,35,Adelaide,Harrison Wigg,North Adelaide
2014,2,36,North Melbourne,Ed Vickers-Willis,Sandringham Dragons
2014,2,37,Sydney,James Rose,Sturt
2014,2,38,Sydney,Jack Hiscox,Sydney University
2014,2,39,Western Bulldogs,Declan Hamilton,Port Adelaide
2014,2,40,Melbourne,Alex Neal-Bullen,Glenelg
2014,3,41,St Kilda,Jack Lonie,Dandenong Stingrays
2014,3,42,Melbourne,Billy Stretch,Glenelg
2014,3,43,Adelaide,Mitch McGovern,Claremont
2014,3,44,Brisbane Lions,Liam Dawson,Aspley
2014,3,45,Western Bulldogs,Bailey Dale,Dandenong Stingrays
2014,3,46,Western Bulldogs,Caleb Daniel,South Adelaide
2014,3,47,Geelong,Cory Gregson,Glenelg
2014,3,48,Collingwood,Matthew Goodyear,Calder Cannons
2014,3,49,Hawthorn,Teia Miles,Geelong Falcons
2014,3,50,Hawthorn,Marc Pittonet,Oakleigh Chargers
2014,3,51,West Coast,Jackson Nelson,Geelong Falcons
2014,3,52,Richmond,Nathan Drummond,Murray Bushrangers
2014,3,53,Melbourne,Oscar McDonald,North Ballarat Rebels
2014,3,54,Fremantle,Ed Langdon,Sandringham Dragons
2014,3,55,Geelong,Dean Gore,Sturt
2014,3,56,Port Adelaide,Dougal Howard,Murray Bushrangers
2014,3,57,Sydney,Passed,—
2014,3,58,Adelaide,Harry Dear,Sandringham Dragons
2014,4,59,Geelong,Jordan Cunico,Gippsland Power
2014,4,60,Carlton,Clem Smith,Perth
2014,4,61,Brisbane Lions,Harris Andrews,Aspley
2014,4,62,Western Bulldogs,Zaine Cordy,Geelong Falcons
2014,4,63,Carlton,Jayden Foster,Calder Cannons
2014,4,64,Gold Coast,Passed,—
2014,4,65,Brisbane Lions,Josh Watts,Glenorchy
2014,4,66,West Coast,Damien Cavka,Calder Cannons
2014,4,67,Richmond,Dan Butler,North Ballarat Rebels
2014,4,68,Fremantle,Josh Deluca,Subiaco
2014,4,69,Port Adelaide,Logan Austin,Belconnen
2014,4,70,Sydney,Abe Davis,UNSW-Eastern Suburbs
2014,5,71,Carlton,Passed,—
2014,5,72,Greater Western Sydney,Passed,—
2014,5,73,Brisbane Lions,Jaden McGrath,Bendigo Pioneers
2014,5,74,Gold Coast,Passed,—
2014,5,75,Collingwood,Passed,—
2014,5,76,West Coast,Alec Waterman,Claremont
2014,5,77,Richmond,Reece McKenzie,Northern Knights
2014,5,78,Port Adelaide,Jesse Palmer,North Ballarat Rebels
2014,5,79,Sydney,Passed,—
2014,6,80,Greater Western Sydney,Passed,—
2014,6,81,Brisbane Lions,Josh McGuinness,Lauderdale
2014,6,82,Carlton,Passed,—
2014,6,83,Richmond,Passed,—
2014,6,84,Port Adelaide,Billy Frampton,South Fremantle
2014,7,85,Greater Western Sydney,Jeremy Finlayson,Sydney Hills Eagles
2014,7,86,Brisbane Lions,Josh Clayton,Sandringham Dragons
2014,7,87,Carlton,Passed,—
2015,1,1,Carlton,Jacob Weitering,Dandenong Stingrays
2015,1,2,Brisbane Lions,Josh Schache,Murray Bushrangers
2015,1,3,Sydney,Callum Mills,North Shore
2015,1,4,Melbourne,Clayton Oliver,Murray Bushrangers
2015,1,5,Essendon,Darcy Parish,Geelong Falcons
2015,1,6,Essendon,Aaron Francis,West Adelaide
2015,1,7,Greater Western Sydney,Jacob Hopper,North Ballarat Rebels
2015,1,8,Gold Coast,Callum Ah Chee,South Fremantle
2015,1,9,Melbourne,Sam Weideman,Eastern Ranges
2015,1,10,Carlton,Harry McKay,Gippsland Power
2015,1,11,Adelaide,Wayne Milera,Central District
2015,1,12,Carlton,Charlie Curnow,Geelong Falcons
2015,1,13,Greater Western Sydney,Matthew Kennedy,Collingullie-Glenfield Park
2015,1,14,Brisbane Lions,Eric Hipwood,Aspley
2015,1,15,Richmond,Daniel Rioli,North Ballarat Rebels
2015,1,16,Greater Western Sydney,Harry Himmelberg,Mangoplah-CUE
2015,1,17,Adelaide,Tom Doedee,Geelong Falcons
2015,1,18,St Kilda,Jade Gresham,Northern Knights
2015,1,19,Hawthorn,Ryan Burton,North Adelaide
2015,1,20,Gold Coast,Brayden Fiorini,Northern Knights
2015,1,21,North Melbourne,Ben McKay,Gippsland Power
2015,1,22,Hawthorn,Kieran Lovell,Kingborough
2015,1,23,Carlton,David Cuningham,Oakleigh Chargers
2015,2,24,Brisbane Lions,Ben Keays,Brisbane
2015,2,25,Western Bulldogs,Josh Dunkley,Gippsland Power
2015,2,26,Western Bulldogs,Kieran Collins,Dandenong Stingrays
2015,2,27,Fremantle,Darcy Tucker,North Ballarat Rebels
2015,2,28,West Coast,Luke Partington,Norwood
2015,2,29,Essendon,Alex Morgan,Oakleigh Chargers
2015,2,30,Essendon,Mason Redman,Glenelg
2015,2,31,North Melbourne,Ryan Clarke,Eastern Ranges
2015,2,32,Collingwood,Brayden Sier,Northern Knights
2015,2,33,North Melbourne,Mitchell Hibberd,Clarence
2015,2,34,Gold Coast,Josh Schoenfeld,Peel Thunder
2015,2,35,Western Bulldogs,Marcus Adams,West Perth
2015,2,36,West Coast,Tom Cole,Bendigo Pioneers
2015,2,37,Port Adelaide,Riley Bonner,West Adelaide
2015,2,38,Fremantle,Harley Balic,Sandringham Dragons
2015,3,39,Brisbane Lions,Rhys Mathieson,Geelong Falcons
2015,3,40,St Kilda,Brandon White,Dandenong Stingrays
2015,3,41,Greater Western Sydney,Matt Flynn,Narrandera
2015,3,42,Melbourne,Mitch King,Murray Bushrangers
2015,3,43,North Melbourne,Corey Wagner,Aspley
2015,3,44,Hawthorn,Blake Hardwick,Eastern Ranges
2015,3,45,Port Adelaide,Aidyn Johnson,Bendigo Pioneers
2015,3,46,Melbourne,Liam Hulett,Dandenong Stingrays
2015,3,47,Brisbane Lions,Sam Skinner,Gippsland Power
2015,3,48,Western Bulldogs,Bailey Williams,Glenelg
2015,3,49,St Kilda,Bailey Rice,Dandenong Stingrays
2015,3,50,Richmond,Oleg Markov,North Adelaide
2015,3,51,Sydney,Tyrone Leonardis,Northern Knights
2015,3,52,Gold Coast,Mackenzie Willis,Kingborough
2015,3,53,Carlton,Jack Silvagni,Oakleigh Chargers
2015,3,54,Essendon,Mitch Brown,Sandringham
2015,4,55,Fremantle,Sam Collins,Box Hill
2015,4,56,Sydney,Jordan Dawson,Sturt
2015,4,57,West Coast,Kurt Mutimer,Dandenong Stingrays
2015,4,58,Collingwood,Tom Phillips,Oakleigh Chargers
2015,4,59,Geelong,Ryan Gardner,Burnie
2015,4,60,North Melbourne,Declan Mountford,Claremont
2015,4,61,Fremantle,Shane Yarran,Subiaco
2015,4,62,West Coast,Matthew Allen,Glenelg
2015,5,63,Collingwood,Rupert Wills,Collingwood
2015,5,64,Essendon,Yestin Eades,North Ballarat Rebels
2015,5,65,Collingwood,Ben Crocker,Oakleigh Chargers
2015,5,66,Geelong,Sam Menegola,Subiaco
2015,5,67,Richmond,Nathan Broad,Swan Districts
2015,6,68,Essendon,Michael Hartley,Coburg
2015,6,69,Geelong,Wylie Buzza,Mount Gravatt
2015,7,70,Geelong,Matthew Hayball,West Adelaide
2016,1,1,Essendon,Andrew McGrath,Sandringham Dragons
2016,1,2,Greater Western Sydney,Tim Taranto,Sandringham Dragons
2016,1,3,Brisbane Lions,Hugh McCluggage,North Ballarat Rebels
2016,1,4,Gold Coast,Ben Ainsworth,Gippsland Power
2016,1,5,Greater Western Sydney,Will Setterfield,Sandringham Dragons
2016,1,6,Carlton,Sam Petrevski-Seton,Claremont
2016,1,7,Gold Coast,Jack Scrimshaw,Sandringham Dragons
2016,1,8,Fremantle,Griffin Logue,Swan Districts
2016,1,9,Gold Coast,Will Brodie,Murray Bushrangers
2016,1,10,Gold Coast,Jack Bowes,Cairns
2016,1,11,Sydney,Oliver Florent,Sandringham Dragons
2016,1,12,North Melbourne,Jy Simpkin,Murray Bushrangers
2016,1,13,West Coast,Daniel Venables,Western Jets
2016,1,14,Greater Western Sydney,Harry Perryman,Collingullie-Glenfield Park
2016,1,15,Adelaide,Jordan Gallucci,Eastern Ranges
2016,1,16,Port Adelaide,Todd Marshall,Murray Bushrangers
2016,1,17,Brisbane Lions,Jarrod Berry,North Ballarat Rebels
2016,1,18,Port Adelaide,Sam Powell-Pepper,East Perth
2016,1,19,Western Bulldogs,Tim English,South Fremantle
2016,1,20,Greater Western Sydney,Isaac Cumming,North Broken Hill
2016,0,21,Sydney,Will Hayward,North Adelaide
2016,2,22,Essendon,Jordan Ridley,Oakleigh Chargers
2016,2,23,Brisbane Lions,Alex Witherden,Geelong Falcons
2016,2,24,Brisbane Lions,Cedric Cox,North Ballarat Rebels
2016,2,25,St Kilda,Ben Long,NT Thunder
2016,2,26,Geelong,Brandan Parfitt,NT Thunder
2016,2,27,Carlton,Zac Fisher,Perth
2016,2,28,Western Bulldogs,Patrick Lipinski,Northern Knights
2016,2,29,Richmond,Shai Bolton,South Fremantle
2016,2,30,Collingwood,Sam McLarty,Oakleigh Chargers
2016,2,31,Essendon,Josh Begley,Eastern Ranges
2016,2,32,Port Adelaide,Joe Atley,Bendigo Pioneers
2016,2,33,Port Adelaide,Willem Drew,North Ballarat Rebels
2016,2,34,North Melbourne,Declan Watson,Aspley
2016,2,35,Collingwood,Callum Brown,Eastern Ranges
2016,2,36,North Melbourne,Josh Williams,Surfers Paradise
2016,2,37,West Coast,Josh Rotham,West Perth
2016,2,38,Fremantle,Sean Darcy,Geelong Falcons
2016,2,39,St Kilda,Josh Battle,Dandenong Stingrays
2016,2,40,Geelong,Tom Stewart,Geelong
2016,2,41,Fremantle,Brennan Cox,Woodville-West Torrens
2016,3,42,Essendon,Kobe Mutch,Bendigo Pioneers
2016,3,43,Geelong,Esava Ratugolea,Murray Bushrangers
2016,3,44,Adelaide,Myles Poholke,Dandenong Stingrays
2016,3,45,Sydney,Jack Maibaum,Eastern Ranges
2016,3,46,Melbourne,Mitch Hannan,Footscray
2016,3,47,Carlton,Harrison Macreadie,Henty
2016,3,48,Sydney,Darcy Cameron,Claremont
2016,3,49,Western Bulldogs,Lewis Young,Sturt
2016,3,50,Collingwood,Kayle Kirby,Bendigo Pioneers
2016,3,51,Adelaide,Elliott Himmelberg,Redland
2016,3,52,West Coast,Willie Rioli,Glenelg
2016,3,53,Richmond,Jack Graham,North Adelaide
2016,4,54,Greater Western Sydney,Lachlan Tiziani,Murray Bushrangers
2016,4,55,Brisbane Lions,Jacob Allison,Aspley
2016,4,56,St Kilda,Ed Phillips,Oakleigh Chargers
2016,4,57,Collingwood,Josh Daicos,Oakleigh Chargers
2016,4,58,Greater Western Sydney,Matt de Boer,Fremantle
2016,4,59,Carlton,Cameron Polson,Sandringham Dragons
2016,4,60,Geelong,Quinton Narkle,Perth
2016,4,61,Carlton,Tom Williamson,North Ballarat Rebels
2016,4,62,Adelaide,Matthew Signorello,Northern Knights
2016,4,63,Essendon,Dylan Clarke,Eastern Ranges
2016,4,64,Melbourne,Dion Johnstone,Oakleigh Chargers
2016,4,65,Carlton,Pat Kerr,Oakleigh Chargers
2016,4,66,Fremantle,Luke Ryan,Coburg
2016,4,67,Gold Coast,Brad Scheer,Palm Beach Currumbin
2016,4,68,Geelong,Timm House,Geelong
2016,4,69,Geelong,Ryan Abbott,Grovedale
2016,4,70,Western Bulldogs,Fergus Greene,Bendigo Pioneers
2016,5,71,Brisbane Lions,Corey Lyons,Sandringham Dragons
2016,5,72,Richmond,Ryan Garthwaite,Murray Bushrangers
2016,5,73,North Melbourne,Nick Larkey,Oakleigh Chargers
2016,5,74,Hawthorn,Harry Morrison,Murray Bushrangers
2016,5,75,Adelaide,Ben Davis,UNSW
2016,5,76,Hawthorn,Mitchell Lewis,Calder Cannons
2016,6,77,West Coast,Jake Waterman,Claremont
2017,1,1,Brisbane Lions,Cameron Rayner,Western Jets
2017,1,2,Fremantle,Andrew Brayshaw,Sandringham Dragons
2017,1,3,Carlton,Paddy Dow,Bendigo Pioneers
2017,1,4,North Melbourne,Luke Davies-Uniacke,Dandenong Stingrays
2017,1,5,Fremantle,Adam Cerra,Eastern Ranges
2017,1,6,Collingwood,Jaidyn Stephenson,Eastern Ranges
2017,1,7,St Kilda,Hunter Clark,Dandenong Stingrays
2017,1,8,St Kilda,Nick Coffield,Northern Knights
2017,1,9,Western Bulldogs,Aaron Naughton,Peel Thunder
2017,1,10,Carlton,Lochie O'Brien,Bendigo Pioneers
2017,1,11,Greater Western Sydney,Aiden Bonar,Dandenong Stingrays
2017,1,12,Adelaide,Darcy Fogarty,Glenelg
2017,1,13,West Coast,Jarrod Brander,Bendigo Pioneers
2017,1,14,Sydney,Matthew Ling,Geelong Falcons
2017,1,15,Brisbane Lions,Zac Bailey,Norwood
2017,1,16,Western Bulldogs,Ed Richards,Oakleigh Chargers
2017,1,17,Richmond,Jack Higgins,Oakleigh Chargers
2017,1,18,Brisbane Lions,Brandon Starcevich,East Perth
2017,1,19,Gold Coast,Wil Powell,Claremont
2017,2,20,Richmond,Callum Coleman-Jones,Sturt
2017,2,21,West Coast,Oscar Allen,West Perth
2017,2,22,Geelong,Lachie Fogarty,Western Jets
2017,2,23,North Melbourne,Will Walker,Sandringham Dragons
2017,2,24,Geelong,Tim Kelly,South Fremantle
2017,2,25,Richmond,Noah Balta,Calder Cannons
2017,2,26,West Coast,Liam Ryan,Subiaco
2017,2,27,Greater Western Sydney,Brent Daniels,Bendigo Pioneers
2017,2,28,Greater Western Sydney,Sam Taylor,Swan Districts
2017,2,29,Melbourne,Charlie Spargo,Murray Bushrangers
2017,2,30,Carlton,Tom De Koning,Dandenong Stingrays
2017,2,31,Melbourne,Bayley Fritsch,Casey
2017,2,32,West Coast,Brayden Ainsworth,Subiaco
2017,2,33,Sydney,Tom McCartin,Geelong Falcons
2017,2,34,Richmond,Patrick Naish,Northern Knights
2017,2,35,St Kilda,Oscar Clavarino,Dandenong Stingrays
2017,2,36,Geelong,Charlie Constable,Sandringham Dragons
2017,2,37,Melbourne,Harrison Petty,Norwood
2017,3,38,West Coast,Jack Petruccelle,Northern Knights
2017,3,39,Collingwood,Nathan Murphy,Sandringham Dragons
2017,3,40,Adelaide,Andrew McPherson,Woodville-West Torrens
2017,3,41,Brisbane Lions,Toby Wooller,Oakleigh Chargers
2017,3,42,Gold Coast,Charlie Ballard,Sturt
2017,3,43,Brisbane Lions,Connor Ballenden,Brisbane
2017,3,44,Fremantle,Hugh Dixon,Tigers
2017,3,45,Hawthorn,James Worpel,Geelong Falcons
2017,3,46,St Kilda,Ben Paton,Murray Bushrangers
2017,3,47,Port Adelaide,Sam Hayes,Eastern Ranges
2017,3,48,Melbourne,Oskar Baker,Aspley
2017,3,49,Essendon,Jordan Houlahan,Sturt
2017,3,50,Collingwood,Tyler Brown,Eastern Ranges
2017,3,51,Port Adelaide,Kane Farrell,Bendigo Pioneers
2017,3,52,Gold Coast,Brayden Crossley,Palm Beach Currumbin
2017,3,53,Sydney,Ryley Stoddart,Eastern Ranges
2017,3,54,Brisbane Lions,Jack Payne,Noosa
2017,3,55,Gold Coast,Connor Nutting,Broadbeach
2017,4,56,Greater Western Sydney,Zac Langdon,Claremont
2017,4,57,Geelong,Gryan Miers,Geelong Falcons
2017,4,58,Port Adelaide,Jake Patmore,Claremont
2017,4,59,Fremantle,Mitch Crowden,Sturt
2017,4,60,Port Adelaide,Joel Garner,Eastern Ranges
2017,4,61,Port Adelaide,Dom Barry,Glenelg
2017,4,62,North Melbourne,Kyron Hayden,Subiaco
2017,4,63,Richmond,Ben Miller,Subiaco
2017,4,64,Greater Western Sydney,Nick Shipley,St George
2017,4,65,Fremantle,Tom North,Eastern Ranges
2017,4,66,Essendon,Brandon Zerk-Thatcher,Sturt
2017,4,67,Hawthorn,Dylan Moore,Eastern Ranges
2017,4,68,West Coast,Hamish Brayshaw,Sandringham Dragons
2017,4,69,Fremantle,Lloyd Meek,Greater Western Victoria Rebels
2017,4,70,Carlton,Angus Schumacher,Bendigo Pioneers
2017,5,71,Hawthorn,Jackson Ross,Eastern Ranges
2017,5,72,North Melbourne,Tristan Xerri,Western Jets
2017,5,73,Fremantle,Sam Switkowski,Box Hill
2017,5,74,Western Bulldogs,Callum Porter,Gippsland Power
2017,5,75,Fremantle,Scott Jones,East Perth
2017,5,76,Essendon,Matt Guelfi,Claremont
2017,5,77,North Melbourne,Billy Hartung,Hawthorn
2017,6,78,Carlton,Jarrod Garlett,South Fremantle
2018,1,1,Carlton,Sam Walsh,Geelong Falcons
2018,1,2,Gold Coast,Jack Lukosius,Woodville-West Torrens
2018,1,3,Gold Coast,Izak Rankine,West Adelaide
2018,1,4,St Kilda,Max King,Sandringham Dragons
2018,1,5,Port Adelaide,Connor Rozee,North Adelaide
2018,1,6,Gold Coast,Ben King,Sandringham Dragons
2018,1,7,Western Bulldogs,Bailey Smith,Sandringham Dragons
2018,1,8,North Melbourne,Tarryn Thomas,North Launceston
2018,1,9,Adelaide,Chayce Jones,Launceston
2018,1,10,Sydney,Nick Blakey,UNSW-Eastern Sub.
2018,1,11,GWS Giants,Jye Caldwell,Bendigo Pioneers
2018,1,12,Port Adelaide,Zak Butters,Western Jets
2018,1,13,Collingwood,Isaac Quaynor,Oakleigh Chargers
2018,1,14,GWS Giants,Jackson Hately,Central District
2018,1,15,Geelong,Jordan Clark,Claremont
2018,1,16,Adelaide,Ned McHenry,Geelong Falcons
2018,1,17,Fremantle,Sam Sturt,Dandenong Stingrays
2018,1,18,Port Adelaide,Xavier Duursma,Gippsland Power
2018,1,19,Carlton,Liam Stocker,Sandringham Dragons
2018,1,20,Richmond,Riley Collier-Dawkins,Oakleigh Chargers
2018,1,21,Brisbane Lions,Ely Smith,Murray Bushrangers
2018,1,22,GWS Giants,Xavier O'Halloran,Western Jets
2018,1,23,Gold Coast,Jez McLennan,Central District
2018,2,24,GWS Giants,Bobby Hill,Perth
2018,2,25,Sydney,James Rowbottom,Oakleigh Chargers
2018,2,26,Western Bulldogs,Rhylee West,Calder Cannons
2018,2,27,Melbourne,Tom Sparrow,South Adelaide
2018,2,28,West Coast,Xavier O'Neill,Oakleigh Chargers
2018,2,29,Collingwood,Will Kelly,Oakleigh Chargers
2018,2,30,Adelaide,Will Hamill,Dandenong Stingrays
2018,2,31,West Coast,Luke Foley,Subiaco
2018,2,32,Fremantle,Luke Valente,Norwood
2018,2,33,Melbourne,James Jordon,Oakleigh Chargers
2018,2,34,GWS Giants,Kieren Briggs,Pennant Hills
2018,2,35,West Coast,Bailey Williams,Dandenong Stingrays
2018,2,36,Brisbane Lions,Tom Berry,GWV Rebels
2018,2,37,Western Bulldogs,Laitham Vandermeer,Murray Bushrangers
2018,2,38,Essendon,Irving Mosquito,Gippsland Power
2018,2,39,West Coast,Jarrod Cameron,Swan Districts
2018,2,40,Brisbane Lions,Tom Joyce,East Fremantle
2018,2,41,St Kilda,Jack Bytel,Calder Cannons
2018,2,42,Brisbane Lions,Connor McFadyen,Wilston Grange
2018,2,43,Richmond,Jack Ross,Oakleigh Chargers
2018,3,44,Sydney,Justin McInerney,Northern Knights
2018,3,45,Western Bulldogs,Ben Cavarra,Williamstown
2018,3,46,North Melbourne,Curtis Taylor,Calder Cannons
2018,3,47,St Kilda,Matthew Parker,South Fremantle
2018,3,48,Geelong,Ben Jarvis,Norwood
2018,3,49,North Melbourne,Bailey Scott,Broadbeach
2018,3,50,Geelong,Jacob Kennerley,Norwood
2018,3,51,Sydney,Zac Foot,Dandenong Stingrays
2018,3,52,Hawthorn,Jacob Koschitzke,Murray Bushrangers
2018,3,53,Melbourne,Aaron Nietschke,Central District
2018,3,54,St Kilda,Nick Hind,Essendon
2018,3,55,Brisbane Lions,Noah Answerth,Oakleigh Chargers
2018,4,56,Melbourne,Marty Hore,Collingwood
2018,4,57,Fremantle,Lachie Schultz,Williamstown
2018,4,58,Richmond,Fraser Turner,Clarence
2018,4,59,Fremantle,Brett Bewley,Williamstown
2018,4,60,Essendon,Noah Gown,Gippsland Power
2018,4,61,GWS Giants,Connor Idun,Geelong Falcons
2018,4,62,Richmond,Luke English,Perth
2018,4,63,Hawthorn,Mathew Walker,Murray Bushrangers
2018,4,64,Adelaide,Lachlan Sholl,Calder Cannons
2018,4,65,Geelong,Darcy Fort,Central District
2018,4,66,Carlton,Finbar O'Dwyer,Murray Bushrangers
2018,4,67,St Kilda,Robbie Young,North Adelaide
2018,4,68,Geelong,Jake Tarca,South Adelaide
2018,4,69,North Melbourne,Joel Crocker,Sandringham Dragons
2018,5,70,Carlton,Ben Silvagni,Oakleigh Chargers
2018,5,71,Gold Coast,Caleb Graham,Palm Beach Currumbin
2018,5,72,Essendon,Brayden Ham,Geelong Falcons
2018,5,73,Port Adelaide,Riley Grundy,Sturt
2018,5,74,Geelong,Oscar Brownless,Geelong Falcons
2018,5,75,Melbourne,Toby Bedford,Dandenong Stingrays
2018,5,76,Port Adelaide,Boyd Woodcock,North Adelaide
2018,5,77,Collingwood,Atu Bosenavulagi,Oakleigh Chargers
2018,5,78,Western Bulldogs,Will Hayes,Footscray
2019,0,1,Gold Coast,Matt Rowell,Oakleigh Chargers
2019,1,2,Gold Coast,Noah Anderson,Oakleigh Chargers
2019,1,3,Melbourne,Luke Jackson,East Fremantle
2019,1,4,Greater Western Sydney,Lachlan Ash,Murray Bushrangers
2019,1,5,Sydney,Dylan Stephens,Norwood
2019,1,6,Adelaide,Fischer McAsey,Sandringham Dragons
2019,1,7,Fremantle,Hayden Young,Dandenong Stingrays
2019,1,8,Fremantle,Caleb Serong,Gippsland Power
2019,1,9,Fremantle,Liam Henry,Claremont
2019,1,10,Greater Western Sydney,Tom Green,Canberra Demons
